parent,relation,child
Cause_health_condition,using,Intoxicants
Cause_health_condition,using,Allergens
Vital_signs,using,People_by_health_condition
Becoming_a_patient,using,People_by_health_condition
Becoming_a_patient,inchoative_of,Medical_conditions
Pathogen,metaphorical_projection,Committing_crime
Epidemic,metaphorical_projection,Committing_crime
Take_a_medical_exam,using,Health_exam
Healthcare_service,precedes,Take_a_medical_exam
Healthcare_service,precedes,Diagnosing
Diagnosing,precedes,Medical_intervention
Personal_protective_equipment,using,Dressing
Personal_protective_equipment,using,Wearing
Personal_protective_equipment,using,Undressing
People_by_criminal_framing,using,Committing_crime
Activity_learning,precedes,Examination
Textuality-attributes,using,Text
educational_institution,using,Student_body
educational_institution,using,Education_professional
School_Supplies,using,Teaching_learning_process
Educational_time_division,using,Education_teaching
Teaching_resource,using,Teaching_learning_process
Course,using,Fields
Course,using,educational_institution
Object_of_knowledge,inheritance,Textual_Genre
Object_of_knowledge,using,Teaching_learning_process
Teaching_learning_process,perspective_on,Activity_teaching
Teaching_learning_process,perspective_on,Activity_learning
Teaching_learning_process,subframe,Examination
Playing,using,Toys
Cause_to_be_clean,causative_of,Being_clean
Eventive,perspective_on,Process
Eventive,perspective_on,Event
Eventive,perspective_on,State
Quality,perspective_on,Attributes
Quality,perspective_on,Dimension
Organization_of_conversation,subframe,Turn passing
Organization_of_conversation,subframe,Turn passing
Organization_of_conversation,subframe,Turn_keeping
Organization_of_conversation,subframe,Turn_taking
Organization_of_conversation,subframe,Turn_confirmation
Disability,using,People_with_disabilities
Entity_relation,inheritance,Idiosyncrasy
Entity_relation,inheritance,Relation_between_individuals
Time_relation,inheritance,Duration_relation
Time_relation,inheritance,Relative_time
Time_relation,inheritance,Sequence
Time_relation,inheritance,Simultaneity
Configuration_relation,inheritance,Accompaniment
Configuration_relation,inheritance,Partitive
Configuration_relation,inheritance,Alternativity
Phenomenon,inheritance,Natural_phenomena
Change,perspective_on,Undergoing
Change,perspective_on,Eventive_affecting
Change,perspective_on,Transition_to_a_state
Change,perspective_on,Cause_change
Subjective_experience,perspective_on,Subjective_influence
Subjective_experience,perspective_on,Mental_activity
Subjective_experience,perspective_on,Emotions
Subjective_experience,perspective_on,Perception
Stative_location,inheritance,Being_located
Stative_location,inheritance,Locative_relation
Stative_configuration,inheritance,Aggregate
Stative_configuration,inheritance,Being_attached
Stative_configuration,inheritance,Posture
Subjective_state,inheritance,Attention
Subjective_state,inheritance,Be_in_agreement_on_action
Subjective_state,inheritance,Be_in_agreement_on_assessment
Subjective_state,inheritance,Emotions
State_of_process,inheritance,Process_completed_state
State_of_process,inheritance,Process_initial_state
State_of_process,inheritance,Process_stopped_state
State_of_process,inheritance,Process_uncompleted_state
Social_entity,inheritance,Law
Communicative_context,using,Greeting
Communicative_context,using,Organization_of_conversation
Scenario,inheritance,Access_scenario
Scenario,inheritance,Attempting_and_resolving_scenario
Scenario,inheritance,Awareness_change_scenario
Scenario,inheritance,Causation_scenario
Scenario,inheritance,Change_of_phase_scenario
Scenario,inheritance,Commerce_scenario
Scenario,inheritance,Conditional_scenario
Scenario,inheritance,Containment_scenario
Scenario,inheritance,Crime_scenario
Scenario,inheritance,Cycle_of_existence_scenario
Scenario,inheritance,Deception_scenario
Scenario,inheritance,Delimited_state_scenario
Scenario,inheritance,Disaster_scenario
Scenario,inheritance,Dynamic_situation_scenario
Scenario,inheritance,Employment_scenario
Scenario,inheritance,Fire_end_scenario
Scenario,inheritance,Fire_stopping_scenario
Scenario,inheritance,Fragmentation_scenario
Scenario,inheritance,Getting_scenario
Scenario,inheritance,History_scenario
Scenario,inheritance,Identity_scenario
Scenario,inheritance,Import_export_scenario
Scenario,inheritance,Inclusion_scenario
Scenario,inheritance,Inhibit_motion_scenario
Scenario,inheritance,Invasion_scenario
Scenario,inheritance,Knot_creation_scenario
Scenario,inheritance,Locative_scenario
Scenario,inheritance,Lodging_scenario
Scenario,inheritance,Lose_possession_scenario
Scenario,inheritance,Measure_scenario
Scenario,inheritance,Medical_interaction_scenario
Scenario,inheritance,Motion_scenario
Scenario,inheritance,Obligation_scenario
Scenario,inheritance,Operate_vehicle_scenario
Scenario,inheritance,Placing_scenario
Scenario,inheritance,Product_development_scenario
Scenario,inheritance,Receive_visitor_scenario
Scenario,inheritance,Removing_scenario
Scenario,inheritance,Requirement_scenario
Scenario,inheritance,Response_scenario
Scenario,inheritance,Risk_scenario
Scenario,inheritance,Searching_scenario
Scenario,inheritance,Sexual_reproduction_scenario
Scenario,inheritance,Sports_scenario
Scenario,inheritance,Tourism_scenario
Scenario,inheritance,Transfer_scenario
Scenario,inheritance,Undergoing_scenario
Scenario,inheritance,Visiting_scenario
Eating_habits,using,Biological_entity_by_eating_habits
Eating_habits,using,Biological_entity_by_eating_habits
Person_deixis,using,Grammatical_person
Person_deixis,using,Grammatical_person
